global_task_id,station_name,local_task_id,data_size_byte,compute_density_FLOPs_per_byte,delay_sensitivity,memory_usage_byte,deadline_second,sampling_rate_Hz,task_type,priority,dependency_task_id
2716,M93,4,1113087.71,6e-06,2.3776,1514829.47,1714.7,200.0,signal_enhancement,low,3.0
2717,M93,5,1276879.87,1.5e-05,1.9019,1792175.38,2410.52,200.0,signal_enhancement,low,
2718,M93,6,2057714.45,1e-05,2.1436,1064762.04,1185.86,200.0,denoising,low,0.0
2719,M93,7,1925189.98,1.1e-05,0.851,1924085.33,1777.49,200.0,denoising,low,
2720,M93,8,1437037.38,3.1e-05,2.1229,3816742.56,2187.55,200.0,signal_enhancement,low,
2721,M94,0,2135963.88,2.6e-05,0.9525,1403447.57,1640.89,200.0,signal_enhancement,low,
2722,M94,1,1706949.82,3.5e-05,0.8204,1710083.13,2424.32,200.0,signal_enhancement,low,
2723,M94,2,2352311.29,2.3e-05,1.0978,1895751.49,1588.94,200.0,signal_enhancement,low,
2724,M94,3,540603.44,2.2e-05,1.2601,1720470.23,2049.35,200.0,denoising,low,
2725,M94,4,2184794.14,4.1e-05,1.0254,1359715.06,1893.67,200.0,signal_enhancement,low,2.0
2726,M94,5,1558117.85,3.3e-05,1.4413,1675283.86,1150.88,200.0,signal_enhancement,low,
2727,M94,6,962747.19,3.6e-05,1.0031,1016744.36,914.06,200.0,signal_enhancement,low,
2728,M94,7,1874017.15,3e-05,1.6656,2269820.71,1218.13,200.0,denoising,low,
2729,M94,8,1915446.6,2.9e-05,0.7351,2684564.63,2204.38,200.0,signal_enhancement,low,
2730,M94,0,3906920.71,1.6e-05,0.4268,2645399.37,4129.25,200.0,signal_enhancement,low,
2731,M94,1,4861146.23,2.3e-05,0.6549,4175657.76,2306.18,200.0,denoising,low,
2732,M94,2,2683954.94,1.4e-05,0.731,4960498.64,4042.21,200.0,signal_enhancement,low,
2733,M94,3,4444887.14,7e-06,0.5235,2281297.83,4344.84,200.0,signal_enhancement,low,0.0
2734,M94,4,3324992.99,1.7e-05,0.5804,5087375.9,3777.37,200.0,denoising,low,
2735,M94,5,1200125.14,1.3e-05,0.326,6421977.83,6121.46,200.0,denoising,low,
2736,M94,6,5010800.56,1.5e-05,0.5343,4416891.9,2982.17,200.0,denoising,low,
2737,M94,7,2629464.32,1.4e-05,0.7303,2396860.91,4618.42,200.0,signal_enhancement,low,
2738,M94,8,4409985.54,9e-06,0.6057,4369644.6,1832.23,200.0,signal_enhancement,low,
2739,M90,0,3402510.23,1.2e-05,1.5579,6372182.83,2552.71,200.0,signal_enhancement,low,
2740,M90,1,3451750.83,7e-06,0.6798,5724214.0,5218.5,200.0,signal_enhancement,low,
2741,M90,2,3749172.27,1.3e-05,1.2987,5496014.57,5333.78,200.0,signal_enhancement,low,
2742,M90,3,4431925.41,7e-06,1.0883,2825673.9,5052.09,200.0,signal_enhancement,low,
2743,M90,4,2671528.28,7e-06,1.5321,7835466.17,4727.97,200.0,signal_enhancement,low,
2744,M90,5,5886706.04,1e-05,1.4738,7230036.72,3705.83,200.0,signal_enhancement,low,
2745,M90,6,5725563.52,1.2e-05,1.7941,4394789.91,4782.53,200.0,signal_enhancement,low,
2746,M90,7,4118342.88,1.6e-05,1.7108,5508412.89,4627.55,200.0,signal_enhancement,low,
2747,M90,8,4974879.99,1.3e-05,1.564,3526575.78,3036.31,200.0,denoising,low,
2748,M90,0,5865955.55,3e-06,0.7977,5085839.5,2832.68,200.0,denoising,low,
2749,M90,1,3465446.94,4e-06,0.8197,3443252.31,1602.85,200.0,denoising,low,
2750,M90,2,5203219.92,3e-06,0.7578,5034342.02,3123.12,200.0,signal_enhancement,low,
2751,M90,3,3359882.32,3e-06,0.9614,5083148.92,4249.66,200.0,signal_enhancement,low,
2752,M90,4,4432636.16,4e-06,1.0597,7128664.51,2955.65,200.0,signal_enhancement,low,1.0
2753,M90,5,2635297.12,3e-06,0.8344,2902870.16,4037.61,200.0,signal_enhancement,low,
2754,M90,6,3381239.06,1e-06,0.7515,3407768.89,3694.89,200.0,denoising,low,
2755,M90,7,5566452.65,3e-06,0.7332,5591973.4,3943.53,200.0,signal_enhancement,low,
2756,M90,8,4998652.12,3e-06,0.9375,5656425.21,4661.79,200.0,signal_enhancement,low,
2757,M90,0,5988546.76,2.3e-05,1.0315,4521435.34,3010.66,200.0,denoising,low,
2758,M90,1,2799893.39,1.7e-05,1.0312,5741515.73,2270.35,200.0,denoising,low,
2759,M90,2,4251817.08,3.1e-05,0.8722,3478771.62,4449.02,200.0,denoising,low,
2760,M90,3,2442076.92,1.8e-05,0.542,5817982.8,5038.04,200.0,signal_enhancement,low,
2761,M90,4,3590586.64,3.1e-05,1.1915,6782613.47,4222.77,200.0,denoising,low,
2762,M90,5,4018008.7,2.2e-05,0.8463,5486858.89,2187.24,200.0,signal_enhancement,low,
2763,M90,6,4905307.74,1.6e-05,0.7141,3029512.99,3081.02,200.0,denoising,low,2.0
2764,M90,7,4829403.58,1.6e-05,0.8758,742353.64,4615.14,200.0,signal_enhancement,low,
2765,M90,8,4623309.54,1.5e-05,0.7499,2084368.26,2391.65,200.0,signal_enhancement,low,
2766,M88,0,4775119.24,2.2e-05,1.4123,4686514.28,3891.94,200.0,denoising,low,
2767,M88,1,5813381.54,1.6e-05,0.9402,6994258.61,3774.87,200.0,signal_enhancement,low,
2768,M88,2,4544652.98,9e-06,0.4054,2995395.67,4982.51,200.0,denoising,low,
2769,M88,3,4944695.05,1.4e-05,0.9566,3315742.61,4825.58,200.0,denoising,low,
2770,M88,4,3331219.41,1.4e-05,1.2192,4457744.87,4917.68,200.0,signal_enhancement,low,
2771,M88,5,5194594.16,1.3e-05,1.1288,7935813.7,3220.99,200.0,denoising,low,
2772,M88,6,5491767.06,1.3e-05,0.3854,4891745.25,5411.38,200.0,denoising,low,
2773,M88,7,3796842.91,1.1e-05,1.1698,5306917.17,6138.92,200.0,signal_enhancement,low,
2774,M88,8,4095433.95,8e-06,1.3662,5220025.1,3886.55,200.0,signal_enhancement,low,
2775,M93,0,4790165.44,9e-06,0.5577,2398222.05,4639.88,200.0,denoising,low,
2776,M93,1,4448357.79,1.1e-05,0.5177,4517369.0,4226.15,200.0,denoising,low,
2777,M93,2,3167856.51,7e-06,0.637,7452377.83,4547.48,200.0,signal_enhancement,low,
2778,M93,3,6190593.99,9e-06,0.2542,5462013.03,2162.47,200.0,signal_enhancement,low,
2779,M93,4,4326402.85,1.2e-05,0.6666,4630237.0,5008.41,200.0,denoising,low,
2780,M93,5,3335348.46,1.3e-05,0.5965,5309280.8,4741.09,200.0,signal_enhancement,low,
2781,M93,6,2390432.19,1.1e-05,0.5963,2096776.92,2808.8,200.0,signal_enhancement,low,
2782,M93,7,4811899.22,5e-06,0.4452,6403523.08,3662.9,200.0,denoising,low,
2783,M93,8,3916822.48,5e-06,0.6924,2789379.24,5059.33,200.0,denoising,low,
2784,M90,0,1891858.36,4.3e-05,0.6488,2577055.64,1502.39,200.0,denoising,low,
2785,M90,1,2189261.04,5.5e-05,0.8297,3135360.99,1425.51,200.0,signal_enhancement,low,
2786,M90,2,1527636.95,3.4e-05,0.9466,1300507.51,1321.53,200.0,denoising,low,
2787,M90,3,318821.67,4.4e-05,0.9175,2428580.8,2423.83,200.0,denoising,low,
2788,M90,4,2486223.93,4.1e-05,0.5475,1503722.95,1889.71,200.0,denoising,low,
2789,M90,5,1011476.09,4.5e-05,0.7921,1775417.0,2283.4,200.0,signal_enhancement,low,
2790,M90,6,750145.1,5.3e-05,0.5781,2681582.36,1635.33,200.0,signal_enhancement,low,
2791,M90,7,2225751.1,6e-05,0.5697,851257.46,1057.01,200.0,denoising,low,
2792,M90,8,1206458.42,4.8e-05,0.689,2112745.37,2579.35,200.0,signal_enhancement,low,
2793,M90,0,1219272.12,0.000112,1.8118,2658213.02,1727.52,200.0,denoising,low,
2794,M90,1,1531664.45,0.000116,1.7624,1844925.55,1576.39,200.0,denoising,low,0.0
2795,M90,2,1676637.21,0.00011,2.298,2233927.83,1362.43,200.0,denoising,low,
2796,M90,3,3124335.93,0.000109,2.1588,2450233.1,1966.92,200.0,signal_enhancement,low,
2797,M90,4,1762443.1,6.3e-05,2.0664,1320218.26,1794.32,200.0,denoising,low,
2798,M90,5,962917.57,8.3e-05,1.946,2834380.24,2402.96,200.0,denoising,low,
2799,M90,6,1645945.76,9.8e-05,2.4143,1437374.75,1740.98,200.0,denoising,low,
2800,M90,7,1785123.31,0.000121,2.2143,1878298.1,1840.88,200.0,signal_enhancement,low,
2801,M90,8,2176913.42,8e-05,1.1782,2671032.9,1671.54,200.0,signal_enhancement,low,
2802,M90,0,1164489.46,6.5e-05,2.1888,2197925.15,1374.26,200.0,denoising,low,
2803,M90,1,456944.17,4.5e-05,2.3663,2311663.84,2259.4,200.0,signal_enhancement,low,
2804,M90,2,2518752.9,4.5e-05,0.8866,3256130.68,1064.04,200.0,signal_enhancement,low,
2805,M90,3,1530343.28,5.1e-05,1.1535,3441976.8,1792.87,200.0,denoising,low,
2806,M90,4,1782319.72,6.2e-05,1.8664,2059897.67,1685.84,200.0,denoising,low,
2807,M90,5,1815734.18,5.2e-05,1.3673,1760184.12,1614.21,200.0,denoising,low,
2808,M90,6,968928.34,5e-05,2.1387,1535227.99,2081.1,200.0,denoising,low,
2809,M90,7,1257786.72,2.3e-05,1.4231,3232677.55,1795.95,200.0,denoising,low,
2810,M90,8,2200257.41,4.9e-05,1.8116,1816522.13,1411.68,200.0,signal_enhancement,low,
2811,M88,0,1580159.45,3.8e-05,1.423,2013630.83,1351.92,200.0,signal_enhancement,low,
2812,M88,1,1526928.02,6.5e-05,0.6783,2646329.66,1729.27,200.0,denoising,low,
2813,M88,2,2050299.16,6.3e-05,1.3006,2345921.86,411.46,200.0,denoising,low,
2814,M88,3,2048329.84,4.9e-05,1.0193,1225748.42,1524.31,200.0,denoising,low,
2815,M88,4,1890504.36,3.7e-05,1.2355,2275326.46,1915.47,200.0,signal_enhancement,low,
2816,M88,5,1477335.67,6.6e-05,1.2675,2078267.17,1273.46,200.0,signal_enhancement,low,
2817,M88,6,2387806.6,4e-05,1.067,1875728.15,2004.74,200.0,denoising,low,
2818,M88,7,1741518.41,4.4e-05,0.7843,2313830.4,2059.06,200.0,denoising,low,
2819,M88,8,1048360.13,5.5e-05,1.2539,2275651.45,2129.53,200.0,signal_enhancement,low,
2820,M94,0,1651602.53,2.2e-05,0.0424,2453861.63,1782.39,200.0,denoising,high,
2821,M94,1,556765.2,1.2e-05,0.1749,1207633.22,1836.56,200.0,denoising,medium,0.0
2822,M94,2,2350286.52,1.1e-05,0.1084,2052724.54,1554.18,200.0,denoising,high,
2823,M94,3,1979554.46,1.6e-05,0.1257,1226794.66,1367.78,200.0,signal_enhancement,high,
2824,M94,4,1733954.6,2.6e-05,0.2013,1878523.68,1603.1,200.0,signal_enhancement,medium,
2825,M94,5,2567115.15,1.2e-05,0.1506,2027056.71,1943.8,200.0,signal_enhancement,medium,
2826,M94,6,1108987.13,2.1e-05,0.1149,2003759.6,1497.28,200.0,signal_enhancement,high,
2827,M94,7,989752.63,2.4e-05,0.1644,1900719.31,1707.47,200.0,signal_enhancement,medium,
2828,M94,8,2088342.21,9e-06,0.152,3206180.07,1715.49,200.0,denoising,medium,
2829,M93,0,2223858.15,1.3e-05,1.3138,2108603.2,1639.22,200.0,signal_enhancement,low,
2830,M93,1,1976134.16,6e-06,0.5721,3484753.59,2104.16,200.0,signal_enhancement,low,
2831,M93,2,2020258.85,1.6e-05,0.9971,1330794.65,1898.5,200.0,denoising,low,
2832,M93,3,675177.09,1.6e-05,0.4123,2692023.53,1377.86,200.0,denoising,low,
2833,M93,4,2042460.45,1.2e-05,1.0709,2826296.74,1964.76,200.0,signal_enhancement,low,
2834,M93,5,1661915.23,6e-06,0.4655,2389930.68,1691.72,200.0,denoising,low,
2835,M93,6,1367697.05,1.5e-05,1.1524,2755824.35,1525.32,200.0,signal_enhancement,low,
2836,M93,7,1362161.23,1.6e-05,0.2129,2876710.05,1684.43,200.0,denoising,medium,
2837,M93,8,1329771.55,1.4e-05,1.0432,1589145.55,1821.12,200.0,signal_enhancement,low,
2838,M88,0,1583453.49,1.5e-05,22.2852,477407.94,2082.1,200.0,denoising,low,
2839,M88,1,610144.41,2.3e-05,18.3418,2617086.55,1385.37,200.0,denoising,low,
2840,M88,2,1457319.34,2.2e-05,18.3569,2952948.94,1751.43,200.0,denoising,low,
2841,M88,3,1670723.76,3.6e-05,9.4156,2307161.22,1395.25,200.0,signal_enhancement,low,
2842,M88,4,1624986.77,1.4e-05,16.896,1924676.71,1352.83,200.0,signal_enhancement,low,
2843,M88,5,1277041.37,3.4e-05,13.3353,893727.05,884.25,200.0,signal_enhancement,low,
2844,M88,6,1569881.48,3.5e-05,12.014,2904456.76,2014.16,200.0,denoising,low,
2845,M88,7,1491732.38,2.1e-05,15.1061,2479087.91,1817.8,200.0,denoising,low,
2846,M88,8,1583167.81,3.2e-05,24.1193,1850422.82,1689.51,200.0,denoising,low,
2847,M90,0,1481885.57,0.0001,0.4998,2702310.45,1903.71,200.0,denoising,low,
2848,M90,1,1667011.5,8.5e-05,0.8445,2450749.66,1496.84,200.0,signal_enhancement,low,
2849,M90,2,2142937.21,6.7e-05,0.4168,1545350.2,1926.65,200.0,denoising,low,
2850,M90,3,1217271.05,5.4e-05,0.854,1466674.67,1854.66,200.0,denoising,low,
2851,M90,4,2052039.84,9.9e-05,1.2439,2140490.78,1490.27,200.0,signal_enhancement,low,1.0
2852,M90,5,1291333.77,7.1e-05,1.2334,1512448.77,225.91,200.0,denoising,low,
2853,M90,6,1184941.1,0.000121,1.0036,1392369.38,1790.02,200.0,denoising,low,
2854,M90,7,1901733.51,0.000119,0.8981,2663685.42,1497.8,200.0,denoising,low,
2855,M90,8,2175780.55,0.000116,1.2026,2070011.41,2119.06,200.0,signal_enhancement,low,
2856,M90,0,1926185.25,4.2e-05,1.8846,2924030.55,2034.96,200.0,denoising,low,
2857,M90,1,1657090.38,6.2e-05,1.2241,2251686.4,2417.2,200.0,denoising,low,
2858,M90,2,2939537.58,4.3e-05,2.3877,2153013.61,1871.0,200.0,denoising,low,
2859,M90,3,858695.1,6.5e-05,2.1964,2934248.06,1216.66,200.0,signal_enhancement,low,
2860,M90,4,1977026.68,2.6e-05,0.9092,1663066.07,2134.77,200.0,signal_enhancement,low,
2861,M90,5,2114260.81,8.5e-05,1.5342,1650767.48,1016.8,200.0,denoising,low,
2862,M90,6,2143771.48,3.3e-05,2.3531,1715451.13,1866.91,200.0,denoising,low,
2863,M90,7,1603995.9,5e-06,0.7976,2134048.7,1703.57,200.0,denoising,low,
2864,M90,8,1459899.38,3.6e-05,2.5987,2821979.52,1124.94,200.0,denoising,low,
2865,M90,0,1421110.46,4.8e-05,2.9328,2069515.76,1674.72,200.0,denoising,low,
2866,M90,1,2263665.82,0.000138,0.8483,1276529.79,1501.61,200.0,signal_enhancement,low,
2867,M90,2,1407102.35,9e-05,1.8883,1905274.42,2477.85,200.0,signal_enhancement,low,
2868,M90,3,2046624.68,0.000165,2.5777,2542806.44,2233.45,200.0,signal_enhancement,low,
2869,M90,4,1474375.71,0.000115,2.1892,402322.45,1423.04,200.0,denoising,low,
2870,M90,5,1591117.71,0.000178,2.3791,2035831.68,1630.33,200.0,denoising,low,0.0
2871,M90,6,1882263.37,0.000175,2.4354,2219729.26,1619.02,200.0,signal_enhancement,low,
2872,M90,7,2239414.33,0.000152,2.1708,3110823.86,1311.53,200.0,signal_enhancement,low,
2873,M90,8,1251581.43,9.8e-05,1.9702,1291277.87,1998.06,200.0,signal_enhancement,low,
2874,M94,0,2328620.72,6.6e-05,91.232,1960293.37,1143.42,200.0,signal_enhancement,low,
2875,M94,1,1982512.84,6.9e-05,72.7852,2193416.26,1488.37,200.0,denoising,low,
2876,M94,2,1937807.13,4.3e-05,120.2004,1852825.97,1552.09,200.0,signal_enhancement,low,
2877,M94,3,2238283.0,7.1e-05,103.5619,1440383.96,1288.25,200.0,denoising,low,
2878,M94,4,1168813.76,3.2e-05,137.7409,832399.68,1173.02,200.0,denoising,low,
2879,M94,5,72743.67,4.8e-05,140.8445,1870303.36,1841.82,200.0,signal_enhancement,low,
2880,M94,6,1706770.39,3.6e-05,79.1224,2231868.25,1451.39,200.0,signal_enhancement,low,
2881,M94,7,1298034.37,4.1e-05,133.7455,1798522.61,1346.99,200.0,signal_enhancement,low,
2882,M94,8,1684880.2,4.5e-05,89.4432,2303696.71,1300.02,200.0,denoising,low,
2883,M93,0,2182856.56,0.000167,0.8917,1594750.64,1659.89,200.0,signal_enhancement,low,
2884,M93,1,1222154.52,0.000129,0.7841,1266424.96,1802.0,200.0,signal_enhancement,low,0.0
2885,M93,2,1677048.48,9.1e-05,1.3933,2236424.24,1552.21,200.0,signal_enhancement,low,
2886,M93,3,2620877.61,9.7e-05,0.7452,2411043.62,2132.26,200.0,denoising,low,
2887,M93,4,1328746.48,0.000127,0.4967,1899565.13,1376.5,200.0,denoising,low,
2888,M93,5,1160981.45,0.000139,0.8311,2629450.56,1263.94,200.0,signal_enhancement,low,
2889,M93,6,1541934.02,0.0001,1.4005,2021622.37,1325.95,200.0,signal_enhancement,low,
2890,M93,7,644017.07,9.5e-05,0.7624,2864306.78,1622.43,200.0,denoising,low,
2891,M93,8,1974414.55,0.000134,0.6066,1774076.07,1759.15,200.0,signal_enhancement,low,7.0
2892,M93,0,2446013.02,3.9e-05,1.943,2372761.26,1695.47,200.0,denoising,low,
2893,M93,1,1932474.13,3.9e-05,2.5889,2218405.68,2065.29,200.0,signal_enhancement,low,
2894,M93,2,1591326.27,4.2e-05,1.4521,1544341.61,1073.58,200.0,denoising,low,
2895,M93,3,1307515.78,3.3e-05,2.9058,1910542.8,1324.15,200.0,denoising,low,
2896,M93,4,1500632.18,4e-05,2.1249,2015558.93,856.27,200.0,signal_enhancement,low,
2897,M93,5,1661167.21,5.3e-05,1.7624,1456845.52,2809.77,200.0,signal_enhancement,low,
2898,M93,6,1458225.44,1.4e-05,2.3464,467939.11,966.37,200.0,signal_enhancement,low,
2899,M93,7,1341717.04,4e-05,1.2417,657571.93,1060.22,200.0,signal_enhancement,low,
2900,M93,8,1668132.26,4.8e-05,1.6105,1525357.36,1024.96,200.0,signal_enhancement,low,
2901,M93,0,1152461.73,0.000213,2.4861,2691070.13,2176.72,200.0,denoising,low,
2902,M93,1,1960481.0,0.000201,2.529,1931577.2,1350.16,200.0,denoising,low,
2903,M93,2,1163111.08,0.000162,3.2917,1129076.23,1525.77,200.0,denoising,low,
2904,M93,3,564549.69,6.2e-05,3.1246,1238895.5,929.77,200.0,denoising,low,1.0
2905,M93,4,1916190.24,0.000182,2.9424,1108474.77,1496.32,200.0,denoising,low,
2906,M93,5,1000550.4,0.000222,2.5256,2130957.13,1203.66,200.0,denoising,low,
2907,M93,6,1658392.65,0.000239,2.0545,2163809.62,1464.11,200.0,denoising,low,
2908,M93,7,2062954.32,0.000154,2.0988,356383.07,1257.39,200.0,signal_enhancement,low,
2909,M93,8,871251.42,0.000176,2.5257,2645470.44,1165.28,200.0,signal_enhancement,low,
2910,M93,0,630883.29,3.6e-05,1.9653,2627309.88,1320.18,200.0,signal_enhancement,low,
2911,M93,1,1826330.42,3.1e-05,2.2818,2735723.31,1739.67,200.0,denoising,low,
2912,M93,2,1868895.28,3.1e-05,1.8681,1766305.95,1441.12,200.0,denoising,low,
2913,M93,3,2043849.17,1.6e-05,1.5784,2405835.15,1899.9,200.0,signal_enhancement,low,
2914,M93,4,1627687.43,3e-05,1.632,1443236.91,1197.24,200.0,signal_enhancement,low,
2915,M93,5,1090249.44,2.4e-05,1.6286,1904437.09,961.79,200.0,signal_enhancement,low,
2916,M93,6,1907065.25,2.2e-05,1.8087,813978.37,1174.38,200.0,signal_enhancement,low,
2917,M93,7,2250842.63,3.3e-05,2.7276,1359513.65,1755.53,200.0,denoising,low,
2918,M93,8,1895560.15,2.9e-05,0.9846,2429166.25,2012.87,200.0,signal_enhancement,low,
2919,M88,0,1807325.29,3e-06,2.0889,1342300.72,1282.72,200.0,denoising,low,
2920,M88,1,1731549.09,1e-06,1.1899,2539802.08,661.9,200.0,denoising,low,
2921,M88,2,1688181.36,1e-06,1.4921,2152065.11,1963.5,200.0,signal_enhancement,low,
2922,M88,3,2109049.27,2e-06,2.2438,2432925.78,1714.06,200.0,denoising,low,
2923,M88,4,2465705.82,2e-06,2.994,2329179.02,1764.01,200.0,signal_enhancement,low,
2924,M88,5,1745369.53,2e-06,1.4883,1892539.36,1312.65,200.0,denoising,low,
2925,M88,6,2079956.02,1e-06,2.8396,1279980.14,1587.87,200.0,signal_enhancement,low,
2926,M88,7,1739918.91,2e-06,1.3802,1962700.66,1500.25,200.0,denoising,low,
2927,M88,8,1490863.26,1e-06,1.702,2043336.18,2212.21,200.0,denoising,low,
2928,M90,0,2517774.81,1.6e-05,0.8224,1146955.16,1528.65,200.0,signal_enhancement,low,
2929,M90,1,1333455.44,1.7e-05,0.8991,2451861.68,1256.59,200.0,denoising,low,
2930,M90,2,1505527.28,1.2e-05,0.9571,1597053.2,1767.55,200.0,signal_enhancement,low,
2931,M90,3,1567227.57,2e-05,0.8263,2217642.67,1659.62,200.0,signal_enhancement,low,
2932,M90,4,792749.78,1.9e-05,1.0538,2144714.53,1369.22,200.0,signal_enhancement,low,
2933,M90,5,1109094.81,1.9e-05,1.3301,1813400.7,2758.32,200.0,signal_enhancement,low,
2934,M90,6,2038664.5,8e-06,0.7689,2652095.84,1597.53,200.0,signal_enhancement,low,
2935,M90,7,2368562.07,1.7e-05,0.9566,1870616.9,637.24,200.0,signal_enhancement,low,
2936,M90,8,1072027.95,1.6e-05,0.8264,1981702.88,1635.74,200.0,denoising,low,
2937,M94,0,1484313.68,1.8e-05,0.9649,1506231.87,676.7,200.0,denoising,low,
2938,M94,1,1512583.43,2.9e-05,1.7858,2275119.59,741.27,200.0,denoising,low,
2939,M94,2,674451.82,2.2e-05,0.9585,2541779.82,1679.34,200.0,denoising,low,
2940,M94,3,1921487.86,3.1e-05,1.9099,1594006.74,2094.95,200.0,signal_enhancement,low,
2941,M94,4,1702786.57,3e-05,1.765,1713752.94,1788.46,200.0,signal_enhancement,low,
2942,M94,5,900801.03,4e-05,1.5717,798005.84,2060.29,200.0,signal_enhancement,low,
2943,M94,6,2369576.28,2.1e-05,0.7586,1834842.15,1422.01,200.0,denoising,low,
2944,M94,7,1296303.3,2.8e-05,0.947,1534828.53,2203.49,200.0,denoising,low,
2945,M94,8,1560761.8,2.3e-05,1.6907,1538924.8,1276.13,200.0,denoising,low,
2946,M90,0,2978731.2,4e-06,0.4457,1676370.45,2738.83,200.0,signal_enhancement,low,
2947,M90,1,2501615.64,3e-06,0.6971,2952581.04,3113.47,200.0,signal_enhancement,low,
2948,M90,2,2362606.1,3e-06,0.9085,3441737.46,1900.01,200.0,denoising,low,
2949,M90,3,2626184.21,0.0,0.9283,3536450.77,2542.98,200.0,denoising,low,
2950,M90,4,2970875.34,3e-06,0.6589,1282733.11,1961.8,200.0,denoising,low,
2951,M90,5,1392796.77,3e-06,1.1772,3157461.55,888.43,200.0,denoising,low,
2952,M90,6,1945399.72,3e-06,1.1091,3488071.27,1564.44,200.0,denoising,low,
2953,M90,7,2154361.08,5e-06,0.6402,2071025.76,1527.43,200.0,denoising,low,
2954,M90,8,3393621.54,4e-06,0.4852,2146735.91,2610.12,200.0,denoising,low,
2955,M90,0,2439018.25,8e-06,0.9109,3724991.1,3447.2,200.0,signal_enhancement,low,
2956,M90,1,4844175.57,5e-06,1.3248,3329229.06,2452.64,200.0,signal_enhancement,low,
2957,M90,2,2457390.08,8e-06,1.4082,1056090.52,2070.36,200.0,signal_enhancement,low,
2958,M90,3,2862675.21,1e-05,1.4398,1203281.05,1658.72,200.0,denoising,low,
2959,M90,4,1376108.75,8e-06,1.8332,3095110.11,1881.56,200.0,denoising,low,
2960,M90,5,2708155.93,9e-06,0.5827,2794289.03,2160.03,200.0,denoising,low,
2961,M90,6,2195201.91,1e-05,0.8844,3050952.62,2669.13,200.0,denoising,low,
2962,M90,7,1672307.42,1.2e-05,1.5189,3738979.58,2453.65,200.0,signal_enhancement,low,2.0
2963,M90,8,3808915.14,1.1e-05,1.5173,2762776.25,1921.01,200.0,denoising,low,0.0
2964,M90,0,2638180.43,2e-06,1.4102,1302717.55,2096.2,200.0,signal_enhancement,low,
2965,M90,1,3253633.79,4e-06,1.0066,1704028.6,1841.3,200.0,denoising,low,
2966,M90,2,3317263.98,4e-06,1.4129,4053236.59,4458.51,200.0,denoising,low,
2967,M90,3,1910307.63,4e-06,1.7985,4347536.39,1748.16,200.0,signal_enhancement,low,
2968,M90,4,1963357.3,5e-06,1.3677,1819841.02,1648.77,200.0,signal_enhancement,low,
2969,M90,5,2009137.26,7e-06,1.3843,3261703.6,2299.04,200.0,denoising,low,
2970,M90,6,3524767.77,3e-06,1.4022,2817152.54,2334.33,200.0,denoising,low,
2971,M90,7,2190985.69,7e-06,1.7403,2869413.24,2531.85,200.0,denoising,low,
2972,M90,8,2482756.74,3e-06,1.5173,2361770.98,3681.02,200.0,denoising,low,
2973,M93,0,3314254.11,3e-06,0.8564,5162502.6,2663.8,200.0,denoising,low,
2974,M93,1,3529803.95,2e-06,0.7599,2193693.43,2485.12,200.0,signal_enhancement,low,
2975,M93,2,2239563.58,2e-06,0.6755,3498081.53,1767.11,200.0,denoising,low,
2976,M93,3,3119020.03,2e-06,0.4471,3107002.58,2485.69,200.0,signal_enhancement,low,2.0
2977,M93,4,2014919.17,3e-06,0.678,1903861.3,1882.3,200.0,denoising,low,
2978,M93,5,2316006.3,2e-06,1.3062,1784961.54,587.48,200.0,denoising,low,0.0
2979,M93,6,2976268.55,2e-06,0.8203,1901871.41,2986.46,200.0,denoising,low,
2980,M93,7,3115078.28,4e-06,0.8672,2926843.86,2597.93,200.0,denoising,low,4.0
2981,M93,8,3002131.67,3e-06,0.7558,3245549.98,2433.7,200.0,denoising,low,
2982,M88,0,2132117.1,2.4e-05,0.639,3014685.72,1444.68,200.0,denoising,low,
2983,M88,1,2623942.96,3.7e-05,0.8086,2479589.36,1672.41,200.0,signal_enhancement,low,
2984,M88,2,2477998.71,3.5e-05,1.2123,2842195.49,2951.75,200.0,denoising,low,
2985,M88,3,1390176.11,2e-05,0.9297,3533872.11,2509.92,200.0,denoising,low,
2986,M88,4,1815075.85,1.2e-05,0.9723,2575755.76,2680.09,200.0,denoising,low,
2987,M88,5,2477755.0,3.4e-05,1.0406,3739701.11,1575.39,200.0,signal_enhancement,low,
2988,M88,6,3180370.74,4.3e-05,0.8242,596119.91,1995.69,200.0,signal_enhancement,low,
2989,M88,7,3471589.86,3.6e-05,0.7256,3176543.42,2139.55,200.0,signal_enhancement,low,
2990,M88,8,3106648.75,1.4e-05,0.5857,4213366.34,2462.06,200.0,denoising,low,1.0
